name,description,areas,author,collection,code,rawFileDir,convFileDir 
Pricing  by Privacy: Geschäftsmodelle von Social-Media- und App-Anbietern auf Basis von Nutzerdaten,,Pricing  by Privacy: Geschäftsmodelle von Social-Media- und App-Anbietern auf Basis von Nutzerdaten,"[{'id': 180, 'firstName': 'Peter', 'lastName': 'Buxmann', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 80, 'name': 'Schutz der Privatsphäre: ""Privacy by Design"" als technisches und gesellschaftliches Konstruktionsprinzip'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/67/78/9d/30/ce/8b/11/e2/a1/50/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/67/78/9d/30/ce/8b/11/e2/a1/50/00/50/56/bd/73/ad
"OOP in aller Kürze, Klassen und Objekte",,"OOP in aller Kürze, Klassen und Objekte","[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-nc-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/77/43/64/70/d2/78/11/e2/a4/e6/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/77/43/64/70/d2/78/11/e2/a4/e6/00/50/56/bd/73/ad
Stick-Slip,,Stick-Slip,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 72, 'name': 'Grundlagen der Turbomaschinen und Fluidsysteme '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/38/8a/e4/60/c9/e0/11/e2/b4/86/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/38/8a/e4/60/c9/e0/11/e2/b4/86/00/50/56/bd/73/ad
Verluste bei Turbomaschinen,,Verluste bei Turbomaschinen,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 73, 'name': 'Fluidenergiemaschinen '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/94/82/3d/70/d7/fc/11/e2/bb/44/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/94/82/3d/70/d7/fc/11/e2/bb/44/00/50/56/bd/73/ad
Decision Tree,Hier wird kurz auf das Worst Case Szenario bei Paarweisen Vergleich eingegangen.,Decision Tree,"[{'id': 106, 'firstName': 'Karsten', 'lastName': 'Weihe', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 77, 'name': 'Grundlagen der Informatik 2'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/65/2c/90/b0/ce/93/11/e2/b5/5c/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/65/2c/90/b0/ce/93/11/e2/b5/5c/00/50/56/bd/73/ad
"Interpreter, Compiler, VM, JRE",,"Interpreter, Compiler, VM, JRE","[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-nc-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/aa/e7/4d/50/d2/78/11/e2/b9/25/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/aa/e7/4d/50/d2/78/11/e2/b9/25/00/50/56/bd/73/ad
Stick-Slip,,Stick-Slip,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/93/08/1a/f0/c9/e2/11/e2/af/2f/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/93/08/1a/f0/c9/e2/11/e2/af/2f/00/50/56/bd/73/ad
Verluste bei Turbomaschinen,,Verluste bei Turbomaschinen,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/da/02/e7/50/d7/fc/11/e2/ae/44/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/da/02/e7/50/d7/fc/11/e2/ae/44/00/50/56/bd/73/ad
Sichtbarkeit von Variablen in Java,,Sichtbarkeit von Variablen in Java,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-nc-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/c3/8d/6b/f0/d2/78/11/e2/9c/fe/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/c3/8d/6b/f0/d2/78/11/e2/9c/fe/00/50/56/bd/73/ad
Impulssatz; Hydrodynamisches Motorlager,,Impulssatz; Hydrodynamisches Motorlager,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 72, 'name': 'Grundlagen der Turbomaschinen und Fluidsysteme '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/f7/06/71/10/d2/74/11/e2/98/2d/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/f7/06/71/10/d2/74/11/e2/98/2d/00/50/56/bd/73/ad
Ethische Dilemma's und Grenzen  der Ethik bei der Anwendung neuerer Sicherheitstechnologieen,,Ethische Dilemma's und Grenzen  der Ethik bei der Anwendung neuerer Sicherheitstechnologieen,"[{'id': 177, 'firstName': 'René', 'lastName': 'von Schomberg', 'title': 'Dr. Dr. phil.', 'photoAvailable': False}]","[{'id': 80, 'name': 'Schutz der Privatsphäre: ""Privacy by Design"" als technisches und gesellschaftliches Konstruktionsprinzip'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/cf/ae/4d/20/cc/e5/11/e2/a2/57/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/cf/ae/4d/20/cc/e5/11/e2/a2/57/00/50/56/bd/73/ad
How to fail,,How to fail,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-nc-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/d9/05/ca/40/d2/78/11/e2/b9/08/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/d9/05/ca/40/d2/78/11/e2/b9/08/00/50/56/bd/73/ad
Impulssatz; Hydrodynamisches Motorlager,,Impulssatz; Hydrodynamisches Motorlager,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/13/b9/da/90/d2/75/11/e2/90/3a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/13/b9/da/90/d2/75/11/e2/90/3a/00/50/56/bd/73/ad
Impulssatz für eine Stromröhre,,Impulssatz für eine Stromröhre,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 72, 'name': 'Grundlagen der Turbomaschinen und Fluidsysteme '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e8/81/93/c0/d7/fd/11/e2/b9/58/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e8/81/93/c0/d7/fd/11/e2/b9/58/00/50/56/bd/73/ad
Übung: Bernoulli; Stromfadentheorie,,Übung: Bernoulli; Stromfadentheorie,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 74, 'name': 'Strömungslehre - Einführung in die Hydrodynamik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/55/1e/1d/20/d8/01/11/e2/bb/41/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/55/1e/1d/20/d8/01/11/e2/bb/41/00/50/56/bd/73/ad
Impulssatz für eine Stromröhre,,Impulssatz für eine Stromröhre,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 72, 'name': 'Grundlagen der Turbomaschinen und Fluidsysteme '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/92/80/60/e0/d3/44/11/e2/a1/98/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/92/80/60/e0/d3/44/11/e2/a1/98/00/50/56/bd/73/ae
Impulssatz für eine Stromröhre,,Impulssatz für eine Stromröhre,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/26/15/e3/d0/d7/fe/11/e2/a3/12/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/26/15/e3/d0/d7/fe/11/e2/a3/12/00/50/56/bd/73/ad
Übung: Impulssatz im beschleunigten Bezugssystem,,Übung: Impulssatz im beschleunigten Bezugssystem,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 74, 'name': 'Strömungslehre - Einführung in die Hydrodynamik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8a/c8/fa/d0/d2/75/11/e2/b0/d3/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8a/c8/fa/d0/d2/75/11/e2/b0/d3/00/50/56/bd/73/ad
Klasseneigenschaften,,Klasseneigenschaften,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ef/3e/29/a0/d8/cd/11/e2/bb/1e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ef/3e/29/a0/d8/cd/11/e2/bb/1e/00/50/56/bd/73/ae
How to counter neoliberal science policy? From commodified to public-interest science,,How to counter neoliberal science policy? From commodified to public-interest science,"[{'id': 183, 'firstName': 'Hans', 'lastName': 'Radder', 'title': 'Prof. Dr. ', 'photoAvailable': False}]","[{'id': 83, 'name': 'Global Challenges Ringvorlesung: Ware Wissenschaft'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/28/9e/98/70/d3/46/11/e2/b6/60/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/28/9e/98/70/d3/46/11/e2/b6/60/00/50/56/bd/73/ad
Turbulente Strömung; Wandgesetz,,Turbulente Strömung; Wandgesetz,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 72, 'name': 'Grundlagen der Turbomaschinen und Fluidsysteme '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/23/bd/7f/70/d7/ff/11/e2/80/dc/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/23/bd/7f/70/d7/ff/11/e2/80/dc/00/50/56/bd/73/ad
Übung: Impulssatz im beschleunigten Bezugssystem,,Übung: Impulssatz im beschleunigten Bezugssystem,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 74, 'name': 'Strömungslehre - Einführung in die Hydrodynamik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b0/5e/1a/a0/d2/75/11/e2/af/9d/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b0/5e/1a/a0/d2/75/11/e2/af/9d/00/50/56/bd/73/ad
Packages,,Packages,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4d/51/9b/c0/d8/cf/11/e2/aa/fc/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4d/51/9b/c0/d8/cf/11/e2/aa/fc/00/50/56/bd/73/ad
"Die Verwertung von Forschungsergebnissen Versuchung, Privileg oder Pflicht?",,"Die Verwertung von Forschungsergebnissen Versuchung, Privileg oder Pflicht?","[{'id': 181, 'firstName': 'Theo', 'lastName': 'Dingermann', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 83, 'name': 'Global Challenges Ringvorlesung: Ware Wissenschaft'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b8/99/8b/60/d4/d1/11/e2/8d/a0/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b8/99/8b/60/d4/d1/11/e2/8d/a0/00/50/56/bd/73/ad
Turbulente Strömung; Wandgesetz,,Turbulente Strömung; Wandgesetz,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4a/9d/20/a0/d7/ff/11/e2/a7/2c/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4a/9d/20/a0/d7/ff/11/e2/a7/2c/00/50/56/bd/73/ad
Einführung in Testen mit JUnit/Eclipse,,Einführung in Testen mit JUnit/Eclipse,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/94/b0/7b/80/d8/cf/11/e2/93/b6/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/94/b0/7b/80/d8/cf/11/e2/93/b6/00/50/56/bd/73/ad
Impulssatz für eine Stromröhre,,Impulssatz für eine Stromröhre,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/53/f7/d1/60/d2/76/11/e2/a8/f2/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/53/f7/d1/60/d2/76/11/e2/a8/f2/00/50/56/bd/73/ad
Schnittstellen,,Schnittstellen,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/a8/88/5e/50/d8/d1/11/e2/ab/8a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/a8/88/5e/50/d8/d1/11/e2/ab/8a/00/50/56/bd/73/ad
Bernoulli-Gleichung; Carnot'scher Stoßverlust,,Bernoulli-Gleichung; Carnot'scher Stoßverlust,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 74, 'name': 'Strömungslehre - Einführung in die Hydrodynamik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/59/87/ae/40/d8/00/11/e2/be/17/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/59/87/ae/40/d8/00/11/e2/be/17/00/50/56/bd/73/ad
Wozu Vererbung?,,Wozu Vererbung?,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e0/13/f3/90/d8/cf/11/e2/a3/b0/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e0/13/f3/90/d8/cf/11/e2/a3/b0/00/50/56/bd/73/ad
Gewerkschaften und Sozialpolitik - ein Blick über die Grenzen,,Gewerkschaften und Sozialpolitik - ein Blick über die Grenzen,"[{'id': 173, 'firstName': 'Michaela', 'lastName': 'Schulze', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 78, 'name': 'Internationalisierung und Globalisierung der Arbeitswelt'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/1f/20/5e/40/d9/8c/11/e2/95/b0/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/1f/20/5e/40/d9/8c/11/e2/95/b0/00/50/56/bd/73/ad
Überschreiben bestehender Definitionen,,Überschreiben bestehender Definitionen,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/cf/40/a1/60/d8/d1/11/e2/a1/e4/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/cf/40/a1/60/d8/d1/11/e2/a1/e4/00/50/56/bd/73/ad
Bernoulli-Gleichung; Carnot'scher Stoßverlust,,Bernoulli-Gleichung; Carnot'scher Stoßverlust,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 74, 'name': 'Strömungslehre - Einführung in die Hydrodynamik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8e/b4/a8/20/d8/00/11/e2/bb/cd/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8e/b4/a8/20/d8/00/11/e2/bb/cd/00/50/56/bd/73/ad
Inkrementelles Programmieren,,Inkrementelles Programmieren,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/0a/eb/f8/10/d8/d0/11/e2/af/71/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/0a/eb/f8/10/d8/d0/11/e2/af/71/00/50/56/bd/73/ad
"Europäischer Betriebsrat, Weltbetriebsrat – Chancen und Grenzen",,"Europäischer Betriebsrat, Weltbetriebsrat – Chancen und Grenzen","[{'id': 185, 'firstName': 'Natalie', 'lastName': 'Glück', 'title': '', 'photoAvailable': False}]","[{'id': 78, 'name': 'Internationalisierung und Globalisierung der Arbeitswelt'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/d9/4c/bc/f0/d9/8c/11/e2/a0/08/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/d9/4c/bc/f0/d9/8c/11/e2/a0/08/00/50/56/bd/73/ad
Späte Bindung,,Späte Bindung,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e9/f4/6a/50/d8/d1/11/e2/89/bb/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e9/f4/6a/50/d8/d1/11/e2/89/bb/00/50/56/bd/73/ad
Definition neuer Objekttypen,,Definition neuer Objekttypen,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b0/f9/bc/10/d8/d0/11/e2/ae/2e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b0/f9/bc/10/d8/d0/11/e2/ae/2e/00/50/56/bd/73/ad
Übung: Bernoulli; Stromfadentheorie,,Übung: Bernoulli; Stromfadentheorie,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 74, 'name': 'Strömungslehre - Einführung in die Hydrodynamik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/20/81/ca/80/d8/01/11/e2/b4/d7/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/20/81/ca/80/d8/01/11/e2/b4/d7/00/50/56/bd/73/ad
Verluste bei kompressibler Strömung,,Verluste bei kompressibler Strömung,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]","[{'id': 72, 'name': 'Grundlagen der Turbomaschinen und Fluidsysteme '}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/49/83/0e/e0/d9/90/11/e2/a5/df/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/49/83/0e/e0/d9/90/11/e2/a5/df/00/50/56/bd/73/ad
Schrittweise Verfeinerung,,Schrittweise Verfeinerung,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/02/ce/b8/50/d8/d2/11/e2/ad/92/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/02/ce/b8/50/d8/d2/11/e2/ad/92/00/50/56/bd/73/ad
Grundlagen acm.graphics,,Grundlagen acm.graphics,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/dd/98/c4/f0/d8/d0/11/e2/94/e0/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/dd/98/c4/f0/d8/d0/11/e2/94/e0/00/50/56/bd/73/ad
Typkonvertierungen und Wrapper-Klassen,,Typkonvertierungen und Wrapper-Klassen,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/02/9f/a2/90/dd/73/11/e2/a8/e9/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/02/9f/a2/90/dd/73/11/e2/a8/e9/00/50/56/bd/73/ad
Verluste bei kompressibler Strömung,,Verluste bei kompressibler Strömung,"[{'id': 1, 'firstName': 'Peter', 'lastName': 'Pelz', 'title': 'Prof. Dr.-Ing.', 'photoAvailable': True}]",[],by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/64/b6/68/10/d9/90/11/e2/9b/5a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/64/b6/68/10/d9/90/11/e2/9b/5a/00/50/56/bd/73/ad
Vorteil abstrakter Operationen,,Vorteil abstrakter Operationen,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/1b/70/df/50/d8/d2/11/e2/87/a0/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/1b/70/df/50/d8/d2/11/e2/87/a0/00/50/56/bd/73/ad
Modellierung Grafiksystem,,Modellierung Grafiksystem,"[{'id': 8, 'firstName': 'Guido', 'lastName': 'Rößling', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 76, 'name': 'Grundlagen der Informatik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/fc/cb/d4/70/d8/d0/11/e2/9f/53/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/fc/cb/d4/70/d8/d0/11/e2/9f/53/00/50/56/bd/73/ad
